row_id,age,job,marital,education,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,y,y_binary,PreviouslyContacted,HasAnyLoan,BalanceGroup
8403,31,self-employed,married,tertiary,414,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
8404,41,management,married,tertiary,676,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
8405,51,services,divorced,secondary,234,no,no,cellular,jul,3,-1,0,unknown,no,0,0,0,Low
8406,56,blue-collar,divorced,secondary,75,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8407,43,admin.,single,secondary,375,no,yes,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
8408,34,blue-collar,married,primary,571,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8409,38,management,divorced,tertiary,10638,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,High
8410,45,management,married,secondary,446,no,no,cellular,aug,3,-1,0,unknown,yes,1,0,0,Low
8411,35,services,married,secondary,207,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8412,49,technician,married,secondary,2718,no,no,unknown,may,2,-1,0,unknown,no,0,0,0,Medium
8413,32,blue-collar,divorced,secondary,-299,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
8414,41,blue-collar,married,primary,849,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8415,32,services,married,secondary,182,no,no,cellular,feb,1,169,2,failure,no,0,1,0,Low
8416,46,technician,married,secondary,9299,no,no,cellular,jul,1,276,2,other,yes,1,1,0,High
8417,43,unemployed,married,secondary,553,no,no,telephone,feb,1,-1,0,unknown,no,0,0,0,Low
8418,36,admin.,single,secondary,245,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
8419,41,management,married,tertiary,13874,no,no,cellular,feb,1,234,2,other,no,0,1,0,High
8420,23,student,single,tertiary,113,no,no,cellular,nov,1,-1,0,unknown,yes,1,0,0,Low
8421,47,entrepreneur,divorced,secondary,186,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Low
8422,39,entrepreneur,married,primary,3373,yes,no,cellular,nov,5,-1,0,unknown,no,0,0,1,Medium
8423,49,retired,married,primary,1672,no,no,cellular,jul,3,-1,0,unknown,no,0,0,0,Medium
8424,80,retired,divorced,primary,235,no,no,cellular,mar,1,223,3,other,yes,1,1,0,Low
8425,30,admin.,single,tertiary,33,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
8426,34,admin.,single,secondary,-32,no,yes,cellular,apr,2,-1,0,unknown,yes,1,0,1,Negative
8427,48,management,single,tertiary,191,yes,no,cellular,apr,1,326,1,failure,no,0,1,1,Low
8428,51,technician,married,secondary,349,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
8429,56,management,divorced,tertiary,66721,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,High
8430,27,blue-collar,single,primary,268,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
8431,38,management,married,tertiary,8,yes,no,cellular,may,8,-1,0,unknown,no,0,0,1,Low
8432,55,housemaid,single,secondary,1606,no,no,telephone,nov,1,-1,0,unknown,no,0,0,0,Medium
8433,20,blue-collar,single,secondary,76,yes,no,cellular,may,2,-1,0,unknown,yes,1,0,1,Low
8434,34,technician,married,tertiary,1524,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Medium
8435,33,management,single,tertiary,3770,no,no,cellular,jan,2,-1,0,unknown,no,0,0,0,Medium
8436,31,management,single,tertiary,0,yes,no,cellular,may,1,22,2,failure,no,0,1,1,Negative
8437,36,admin.,married,secondary,96,no,no,cellular,feb,1,-1,0,unknown,yes,1,0,0,Low
8438,50,services,married,secondary,961,no,yes,cellular,aug,4,-1,0,unknown,no,0,0,1,Low
8439,51,admin.,single,secondary,3132,no,no,unknown,may,1,-1,0,unknown,no,0,0,0,Medium
8440,56,blue-collar,married,secondary,2409,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
8441,37,management,married,tertiary,2987,yes,no,cellular,may,1,87,10,success,yes,1,1,1,Medium
8442,31,blue-collar,married,secondary,1039,yes,no,unknown,may,7,-1,0,unknown,no,0,0,1,Medium
8443,23,admin.,single,tertiary,314,no,yes,cellular,apr,4,-1,0,unknown,yes,1,0,1,Low
8444,33,unemployed,single,secondary,427,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
8445,33,technician,divorced,secondary,3,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Low
8446,48,admin.,married,secondary,315,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
8447,42,management,married,tertiary,6060,yes,no,cellular,apr,1,350,2,failure,yes,1,1,1,High
8448,53,retired,married,tertiary,1770,no,no,cellular,jan,1,-1,0,unknown,no,0,0,0,Medium
8449,34,management,divorced,secondary,291,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
8450,37,admin.,married,secondary,131,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Low
8451,58,blue-collar,married,unknown,5505,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,High
8452,30,technician,divorced,secondary,3028,yes,no,cellular,aug,5,-1,0,unknown,no,0,0,1,Medium
8453,44,admin.,married,secondary,429,yes,yes,cellular,may,3,349,32,failure,no,0,1,1,Low
8454,28,student,single,secondary,205,no,no,cellular,jul,3,184,2,other,yes,1,1,0,Low
8455,23,admin.,single,secondary,5,no,no,unknown,may,1,-1,0,unknown,no,0,0,0,Low
8456,36,management,married,tertiary,1014,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Medium
8457,47,admin.,divorced,primary,357,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8458,60,retired,married,secondary,2674,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Medium
8459,53,self-employed,divorced,secondary,1287,no,no,unknown,jun,3,-1,0,unknown,no,0,0,0,Medium
8460,73,retired,married,primary,9160,no,no,cellular,nov,2,90,3,other,no,0,1,0,High
8461,39,services,married,secondary,1005,yes,yes,cellular,may,1,336,2,failure,no,0,1,1,Medium
8462,30,blue-collar,married,secondary,253,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8463,50,management,married,secondary,3002,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
8464,33,management,married,tertiary,864,yes,no,cellular,apr,1,235,19,failure,no,0,1,1,Low
8465,39,blue-collar,married,secondary,123,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Low
8466,42,self-employed,married,secondary,513,no,no,telephone,feb,1,-1,0,unknown,no,0,0,0,Low
8467,55,housemaid,married,primary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
8468,40,blue-collar,married,secondary,8150,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,High
8469,45,admin.,married,secondary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
8470,49,admin.,married,secondary,272,yes,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
8471,37,management,married,unknown,62,yes,no,cellular,jul,4,-1,0,unknown,no,0,0,1,Low
8472,40,self-employed,married,tertiary,2977,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
8473,46,technician,divorced,secondary,648,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Low
8474,38,entrepreneur,married,tertiary,678,no,yes,cellular,nov,2,152,1,failure,no,0,1,1,Low
8475,30,blue-collar,married,secondary,194,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Low
8476,50,blue-collar,married,primary,370,yes,no,telephone,aug,6,-1,0,unknown,no,0,0,1,Low
8477,31,entrepreneur,married,tertiary,0,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
8478,54,housemaid,married,secondary,736,yes,no,cellular,apr,1,331,1,failure,no,0,1,1,Low
8479,51,admin.,divorced,secondary,340,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8480,25,admin.,single,secondary,681,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Low
8481,35,management,married,tertiary,194,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Low
8482,32,technician,single,tertiary,4432,no,no,telephone,nov,4,-1,0,unknown,no,0,0,0,Medium
8483,34,entrepreneur,married,secondary,455,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
8484,46,blue-collar,married,secondary,-371,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
8485,47,blue-collar,married,primary,146,yes,yes,unknown,may,5,-1,0,unknown,no,0,0,1,Low
8486,54,technician,divorced,secondary,21,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8487,41,blue-collar,married,secondary,1011,yes,no,cellular,nov,1,174,4,other,no,0,1,1,Medium
8488,38,services,married,unknown,4644,yes,no,telephone,nov,2,-1,0,unknown,no,0,0,1,Medium
8489,37,technician,married,secondary,64,yes,no,cellular,may,4,278,2,other,no,0,1,1,Low
8490,41,services,married,unknown,230,yes,no,cellular,feb,3,-1,0,unknown,no,0,0,1,Low
8491,32,technician,single,tertiary,47,yes,no,cellular,feb,7,204,3,failure,no,0,1,1,Low
8492,43,management,married,tertiary,-194,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Negative
8493,36,management,married,tertiary,1352,no,no,unknown,jun,1,-1,0,unknown,yes,1,0,0,Medium
8494,56,retired,married,unknown,230,no,no,cellular,jun,2,-1,0,unknown,no,0,0,0,Low
8495,47,management,divorced,secondary,0,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,Negative
8496,43,technician,divorced,secondary,167,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Low
8497,30,services,married,secondary,1808,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Medium
8498,35,blue-collar,married,primary,455,yes,no,cellular,may,7,327,3,failure,no,0,1,1,Low
8499,44,technician,married,secondary,7649,no,no,cellular,aug,6,-1,0,unknown,no,0,0,0,High
8500,33,entrepreneur,single,tertiary,99,no,yes,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
8501,27,services,married,secondary,2526,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Medium
8502,59,management,married,tertiary,474,no,no,cellular,aug,1,-1,0,unknown,yes,1,0,0,Low
8503,67,retired,married,unknown,696,no,no,telephone,aug,1,105,2,failure,no,0,1,0,Low
8504,42,blue-collar,married,secondary,-628,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
8505,36,management,single,tertiary,1379,no,no,cellular,may,1,186,1,failure,yes,1,1,0,Medium
8506,45,services,single,secondary,1771,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
8507,48,blue-collar,married,primary,916,no,no,unknown,jun,3,-1,0,unknown,no,0,0,0,Low
8508,54,self-employed,married,secondary,203,yes,no,telephone,jul,8,-1,0,unknown,no,0,0,1,Low
8509,25,student,single,tertiary,-380,no,no,cellular,jul,4,-1,0,unknown,no,0,0,0,Negative
8510,30,technician,married,secondary,398,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
8511,45,blue-collar,married,secondary,66,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
8512,49,services,married,secondary,1314,no,no,cellular,aug,14,-1,0,unknown,yes,1,0,0,Medium
8513,49,technician,single,secondary,571,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
8514,43,blue-collar,married,secondary,5997,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,High
8515,36,technician,married,primary,1653,yes,yes,unknown,may,10,-1,0,unknown,no,0,0,1,Medium
8516,36,technician,married,secondary,4613,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,Medium
8517,32,student,single,unknown,640,no,no,cellular,jun,2,134,1,failure,no,0,1,0,Low
8518,34,technician,married,secondary,222,yes,no,unknown,may,6,-1,0,unknown,no,0,0,1,Low
8519,33,management,single,tertiary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
8520,53,admin.,divorced,secondary,0,yes,yes,cellular,aug,1,98,2,failure,yes,1,1,1,Negative
8521,33,technician,married,secondary,3,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Low
8522,53,blue-collar,divorced,primary,255,yes,no,cellular,feb,2,272,2,failure,no,0,1,1,Low
8523,62,retired,married,secondary,569,no,no,cellular,aug,2,180,6,success,yes,1,1,0,Low
8524,48,blue-collar,married,primary,554,no,no,unknown,jun,8,-1,0,unknown,no,0,0,0,Low
8525,26,student,single,secondary,100,no,no,cellular,may,1,-1,0,unknown,yes,1,0,0,Low
8526,25,blue-collar,single,secondary,1243,no,yes,cellular,jul,7,-1,0,unknown,yes,1,0,1,Medium
8527,39,management,single,secondary,835,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
8528,42,technician,married,tertiary,921,no,no,cellular,aug,3,-1,0,unknown,yes,1,0,0,Low
8529,40,blue-collar,married,secondary,-341,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
8530,44,services,married,secondary,332,no,no,cellular,jun,1,-1,0,unknown,no,0,0,0,Low
8531,23,services,single,secondary,279,yes,no,cellular,may,1,370,1,failure,yes,1,1,1,Low
8532,50,technician,married,secondary,3503,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Medium
8533,43,services,married,secondary,-456,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Negative
8534,61,retired,married,primary,56,no,no,cellular,sep,3,-1,0,unknown,yes,1,0,0,Low
8535,29,admin.,divorced,secondary,-489,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Negative
8536,30,services,married,secondary,-111,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
8537,36,blue-collar,married,secondary,222,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8538,49,entrepreneur,married,tertiary,763,no,no,cellular,nov,4,-1,0,unknown,no,0,0,0,Low
8539,58,entrepreneur,married,secondary,318,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Low
8540,31,technician,single,tertiary,50,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Low
8541,43,self-employed,married,secondary,284,no,no,cellular,jan,1,-1,0,unknown,no,0,0,0,Low
8542,63,entrepreneur,married,tertiary,2707,no,no,telephone,nov,4,-1,0,unknown,no,0,0,0,Medium
8543,40,management,married,secondary,-63,no,no,unknown,jun,4,-1,0,unknown,no,0,0,0,Negative
8544,57,unknown,married,primary,8,no,no,telephone,oct,2,-1,0,unknown,no,0,0,0,Low
8545,31,blue-collar,married,secondary,69,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Low
8546,35,management,single,secondary,0,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Negative
8547,47,technician,married,unknown,178,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8548,51,blue-collar,married,secondary,518,yes,no,cellular,may,1,-1,0,unknown,yes,1,0,1,Low
8549,26,admin.,married,secondary,416,yes,yes,unknown,jun,2,-1,0,unknown,no,0,0,1,Low
8550,22,admin.,single,secondary,118,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
8551,23,technician,single,secondary,150,yes,yes,unknown,jun,5,-1,0,unknown,no,0,0,1,Low
8552,39,blue-collar,single,unknown,10,yes,no,telephone,may,3,346,10,failure,no,0,1,1,Low
8553,35,management,single,tertiary,3137,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Medium
8554,47,management,married,tertiary,7,yes,no,cellular,jul,5,-1,0,unknown,no,0,0,1,Low
8555,40,technician,married,secondary,0,yes,no,cellular,nov,2,196,1,failure,no,0,1,1,Negative
8556,38,self-employed,married,secondary,187,no,yes,telephone,feb,21,-1,0,unknown,no,0,0,1,Low
8557,32,blue-collar,married,primary,-454,yes,yes,cellular,may,5,355,2,failure,yes,1,1,1,Negative
8558,36,services,single,secondary,203,yes,no,unknown,may,5,-1,0,unknown,no,0,0,1,Low
8559,65,retired,married,primary,1004,no,no,cellular,oct,1,-1,0,unknown,yes,1,0,0,Medium
8560,43,technician,married,secondary,1916,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
8561,50,technician,single,tertiary,2,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
8562,31,blue-collar,single,primary,-147,no,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
8563,30,management,married,tertiary,359,no,no,cellular,mar,2,-1,0,unknown,no,0,0,0,Low
8564,35,technician,single,tertiary,2658,yes,no,cellular,aug,2,141,3,failure,yes,1,1,1,Medium
8565,41,admin.,married,secondary,1535,yes,no,cellular,may,1,363,1,success,no,0,1,1,Medium
8566,51,technician,married,secondary,428,no,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
8567,57,retired,married,tertiary,34,no,yes,cellular,jan,1,-1,0,unknown,no,0,0,1,Low
8568,37,management,single,tertiary,156,no,no,cellular,feb,10,-1,0,unknown,no,0,0,0,Low
8569,47,management,married,tertiary,286,no,no,cellular,aug,7,-1,0,unknown,no,0,0,0,Low
8570,32,services,single,secondary,1987,yes,no,telephone,may,2,176,2,failure,no,0,1,1,Medium
8571,30,management,single,tertiary,220,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
8572,52,technician,married,secondary,386,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Low
8573,23,unemployed,single,secondary,-503,yes,no,cellular,may,1,342,4,other,no,0,1,1,Negative
8574,45,blue-collar,married,primary,-175,yes,yes,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
8575,33,admin.,divorced,secondary,661,yes,no,cellular,nov,1,173,2,other,no,0,1,1,Low
8576,49,services,married,primary,0,no,no,telephone,jul,7,-1,0,unknown,no,0,0,0,Negative
8577,40,management,married,tertiary,710,yes,no,cellular,may,1,298,2,failure,no,0,1,1,Low
8578,47,management,married,secondary,651,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Low
8579,30,services,married,tertiary,1380,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
8580,56,unemployed,married,secondary,-246,no,yes,cellular,jan,2,204,2,failure,no,0,1,1,Negative
8581,48,blue-collar,divorced,primary,0,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Negative
8582,31,technician,single,tertiary,321,yes,no,unknown,jun,16,-1,0,unknown,no,0,0,1,Low
8583,34,technician,single,secondary,2583,no,no,cellular,aug,1,95,2,failure,no,0,1,0,Medium
8584,34,management,single,tertiary,575,no,no,cellular,mar,1,-1,0,unknown,yes,1,0,0,Low
8585,39,admin.,divorced,secondary,765,no,no,unknown,jun,3,-1,0,unknown,no,0,0,0,Low
8586,52,management,married,tertiary,3732,no,no,telephone,aug,2,-1,0,unknown,no,0,0,0,Medium
8587,38,unemployed,married,secondary,0,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Negative
8588,53,blue-collar,married,secondary,0,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
8589,34,services,married,secondary,0,no,no,cellular,jul,3,-1,0,unknown,no,0,0,0,Negative
8590,54,admin.,married,tertiary,59,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
8591,25,blue-collar,single,primary,-221,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
8592,36,management,married,primary,3953,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
8593,56,technician,married,secondary,378,yes,yes,cellular,apr,2,-1,0,unknown,no,0,0,1,Low
8594,55,management,divorced,tertiary,347,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Low
8595,37,blue-collar,single,primary,0,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Negative
8596,34,technician,married,secondary,603,yes,no,cellular,jul,4,434,1,failure,no,0,1,1,Low
8597,40,services,single,secondary,326,yes,no,cellular,nov,1,175,1,failure,no,0,1,1,Low
8598,42,admin.,married,secondary,3104,no,no,cellular,may,2,-1,0,unknown,no,0,0,0,Medium
8599,32,technician,married,secondary,68,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
8600,27,entrepreneur,married,secondary,-36,no,yes,cellular,jul,10,-1,0,unknown,no,0,0,1,Negative
8601,43,services,single,unknown,0,no,no,unknown,may,1,-1,0,unknown,no,0,0,0,Negative
8602,49,admin.,married,secondary,1323,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
8603,29,services,married,secondary,399,no,no,cellular,dec,6,199,1,failure,no,0,1,0,Low
8604,30,management,single,tertiary,638,yes,no,cellular,apr,2,291,6,other,no,0,1,1,Low
8605,40,technician,divorced,secondary,311,no,no,cellular,aug,2,-1,0,unknown,yes,1,0,0,Low
8606,39,management,divorced,tertiary,30,no,yes,cellular,feb,4,-1,0,unknown,no,0,0,1,Low
8607,32,management,single,tertiary,1613,no,no,cellular,mar,2,129,5,failure,no,0,1,0,Medium
8608,51,management,married,tertiary,6530,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,High
8609,41,management,married,tertiary,9,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
8610,31,technician,single,secondary,18,no,no,unknown,aug,1,-1,0,unknown,no,0,0,0,Low
8611,41,management,divorced,tertiary,292,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8612,34,unemployed,married,secondary,438,yes,yes,cellular,apr,1,323,1,failure,no,0,1,1,Low
8613,60,services,married,secondary,292,no,yes,cellular,feb,5,195,4,failure,no,0,1,1,Low
8614,32,blue-collar,married,secondary,225,yes,no,cellular,apr,1,150,1,failure,yes,1,1,1,Low
8615,52,admin.,married,secondary,2323,yes,no,cellular,may,4,-1,0,unknown,no,0,0,1,Medium
8616,55,housemaid,divorced,tertiary,6920,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,High
8617,46,housemaid,married,primary,304,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,Low
8618,33,unemployed,single,secondary,233,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
8619,31,technician,single,secondary,628,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
8620,56,blue-collar,married,primary,351,yes,no,telephone,may,4,-1,0,unknown,no,0,0,1,Low
8621,45,admin.,married,tertiary,2552,no,no,cellular,jun,1,293,7,failure,yes,1,1,0,Medium
8622,30,blue-collar,married,primary,0,yes,yes,unknown,may,5,-1,0,unknown,no,0,0,1,Negative
8623,53,admin.,married,secondary,1373,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
8624,44,services,married,secondary,1872,yes,no,cellular,may,1,322,3,failure,no,0,1,1,Medium
8625,33,self-employed,single,secondary,136,yes,no,cellular,may,2,336,13,other,no,0,1,1,Low
8626,36,blue-collar,married,secondary,4,yes,no,cellular,may,4,-1,0,unknown,no,0,0,1,Low
8627,38,blue-collar,married,primary,2322,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
8628,56,housemaid,married,primary,1168,no,no,telephone,nov,2,-1,0,unknown,no,0,0,0,Medium
8629,60,retired,divorced,tertiary,4,yes,no,cellular,dec,1,190,5,failure,yes,1,1,1,Low
8630,40,blue-collar,married,primary,533,yes,no,cellular,feb,4,-1,0,unknown,no,0,0,1,Low
8631,54,technician,married,secondary,-315,no,yes,cellular,jul,1,-1,0,unknown,yes,1,0,1,Negative
8632,32,admin.,single,secondary,1581,no,no,unknown,may,3,-1,0,unknown,no,0,0,0,Medium
8633,49,admin.,married,primary,686,yes,yes,cellular,apr,2,225,4,other,no,0,1,1,Low
8634,34,management,married,tertiary,703,yes,no,cellular,apr,1,-1,0,unknown,yes,1,0,1,Low
8635,34,technician,single,tertiary,992,yes,no,cellular,feb,2,-1,0,unknown,yes,1,0,1,Low
